,city,time,co,no2,o3,pm10,pm25,so2,w,p,t,temperature,pressure,humidity,temp_min,temp_max,cloud,wind_speed,wind_degree,longitude,latitude,accident_num
3465,Budapest,2019-12-10 10:00:00,8.4,16.6,4.3,29,94,4.5,0,1016.1,0,279.99,1016,81,279.82,280.37,97,5.1,330,19.04,47.5,173
3466,Barcelona,2019-12-10 10:00:00,0.1,32.5,2.5,16,0,0.6,0.7,1025.3,13.5,285.48,1024,58,282.59,287.04,10,0.5,110,2.18,41.38,
3467,Tokyo,2019-12-10 19:00:00,10,43.6,0.8,27,1,1.5,0,1019.5,12.7,285.3,1020,82,283.71,286.48,75,2.6,340,139.76,35.68,
3468,Dortmund,2019-12-10 10:00:00,0,26.1,24,15,0,2.6,0,0,3.3,277.67,1025,86,275.37,279.26,20,5.7,190,7.47,51.51,28
3469,Moscow,2019-12-10 11:00:00,1,18.3,3.7,17,53,0.4,2.3,997.7,4.4,276.49,1013,100,275.37,278.15,90,4,210,37.62,55.75,851
3470,Stockholm,2019-12-10 10:00:00,0,16.4,0,9,0,0,2.8,0,-3.5,270.4,1013,92,268.15,272.04,0,3.1,280,18.07,59.33,18
3471,Paris,2019-12-10 09:00:00,0.1,49.5,1.8,27,83,0.4,0.2,1026.3,3.3,277.12,1027,80,275.37,279.26,98,4.1,180,2.35,48.86,128
3472,Beijing,2019-12-10 19:00:00,2.8,7.4,21.6,8,25,1.1,5.6,0,0,276.24,1021,31,275.15,277.59,38,4,360,116.39,39.91,
3473,Budapest,2019-12-10 11:00:00,7.9,12.3,6.6,34,94,4.3,2.5,1016.9,5.9,280.66,1017,75,280.15,281.48,97,6.2,330,19.04,47.5,173
3474,Barcelona,2019-12-10 11:00:00,0.1,34.8,2.9,17,0,0.6,0.7,0,13.8,285.79,1023,58,282.04,287.59,10,2.31,309,2.18,41.38,
3475,Tokyo,2019-12-10 20:00:00,12.3,42.6,0.8,29,1,1.5,0,1019.7,12.7,284.98,1020,82,283.15,286.48,75,2.6,310,139.76,35.68,
3476,Dortmund,2019-12-10 11:00:00,0,24.7,24,17,0,2.6,4.4,0,0,278.3,1024,86,275.93,280.15,40,5.1,200,7.47,51.51,25
3477,Moscow,2019-12-10 13:00:00,1,18.5,3.2,20,53,0.5,0,997.5,4.4,276.22,1013,100,275.15,277.59,90,3,220,37.62,55.75,854
3478,Stockholm,2019-12-10 11:00:00,0,33.2,0,5,0,0,0,1012.5,0,270.44,1013,86,269.15,272.04,0,2.1,300,18.07,59.33,17
3479,Paris,2019-12-10 11:00:00,0.1,39.8,6.5,30,80,0.4,0.3,1024.7,6.1,279.66,1025,70,278.71,280.37,100,6.2,190,2.35,48.86,132
3480,Beijing,2019-12-10 20:00:00,2.8,7.4,21.6,8,25,0.6,4.6,0,0,275.48,1022,31,274.82,276.48,0,1,0,116.39,39.91,
3481,Budapest,2019-12-10 12:00:00,7.4,12.4,7.3,35,94,4.5,0,1017.5,6.4,281.19,1017,70,280.93,281.48,75,6.7,330,19.04,47.5,172
3482,Barcelona,2019-12-10 11:00:00,0.1,34.8,2.9,17,0,0.6,0.7,1024.1,13.8,285.79,1023,58,282.04,287.59,10,2.31,309,2.18,41.38,
3483,Tokyo,2019-12-10 21:00:00,10,41.7,1.6,30,1,1.5,0,1019.2,12.7,284.69,1020,81,282.59,286.48,75,2.6,320,139.76,35.68,
3484,Dortmund,2019-12-10 12:00:00,0,21.5,24,17,0,2.6,3.8,0,4.5,279.18,1023,80,277.59,280.93,40,5.7,190,7.47,51.51,28
3485,Moscow,2019-12-10 15:00:00,1,18.3,3.2,27,50,0.3,0,0,4.4,276.15,1013,100,274.82,277.59,90,3,210,37.62,55.75,850
3486,Stockholm,2019-12-10 12:00:00,0,26.1,0,7,0,0,3.6,0,0,269.91,1014,92,267.15,272.04,0,2.1,290,18.07,59.33,16
3487,Paris,2019-12-10 11:00:00,0.1,39.8,6.5,30,80,0.4,0.3,1024.7,6.1,279.66,1025,70,278.71,280.37,100,6.2,190,2.35,48.86,132
3488,Beijing,2019-12-10 21:00:00,3.7,13.3,15.5,5,42,1.6,3.6,0,0,275.48,1022,31,274.82,275.93,0,2,20,116.39,39.91,
3489,Budapest,2019-12-10 13:00:00,6.9,12,9.1,37,94,4.7,2.7,1018.2,7.7,280.18,1018,65,279.82,281.15,40,6.7,330,19.04,47.5,173
3490,Barcelona,2019-12-10 11:00:00,0.1,34.8,2.9,17,0,0.6,0.7,1023.3,13.8,285.79,1023,58,282.04,287.59,10,2.31,309,2.18,41.38,
3491,Tokyo,2019-12-10 22:00:00,10,39.9,9.6,30,1,1.5,0,0,12.7,284.46,1019,76,282.04,286.48,75,1.5,10,139.76,35.68,
3492,Dortmund,2019-12-10 13:00:00,0,21.1,24,18,0,2.6,2.6,0,5.3,279.04,1022,80,277.59,280.37,15,6.2,190,7.47,51.51,37
3493,Moscow,2019-12-10 15:00:00,1,18.3,3.2,27,50,0.3,0,0,4.4,276.15,1013,100,274.82,277.59,90,3,210,37.62,55.75,850
3494,Stockholm,2019-12-10 13:00:00,0,16.4,0,9,0,0,2.5,0,0,268.89,1015,92,266.15,271.48,15,1,0,18.07,59.33,19
3495,Paris,2019-12-10 13:00:00,0.1,34.6,11.5,28,71,0.4,0.7,1022.5,7.2,280.33,1023,70,279.82,281.15,88,7.2,170,2.35,48.86,142
3496,Beijing,2019-12-10 22:00:00,2.8,10.6,16.7,5,25,0.6,2.5,0,0,273.8,1022,58,269.15,275.93,0,2,40,116.39,39.91,
3497,Budapest,2019-12-10 14:00:00,6.7,11.7,9.6,36,94,4.4,2.6,1018.7,8.2,279.01,1019,60,278.71,279.26,96,6.7,330,19.04,47.5,174
3498,Barcelona,2019-12-10 12:00:00,0.1,32.5,9,17,0,0.6,0.5,1022.8,14.4,286.04,1022,54,282.04,287.59,32,2.41,309,2.18,41.38,
3499,Tokyo,2019-12-10 23:00:00,8.9,39.9,3.2,30,1,1.5,0.3,1018.8,12.2,283.84,1019,81,282.04,285.37,75,2.6,310,139.76,35.68,
3500,Dortmund,2019-12-10 14:00:00,0,21.5,24,18,0,2.6,2.7,0,5.9,278.1,1021,75,275.93,279.82,15,5.1,190,7.47,51.51,37
3501,Moscow,2019-12-10 16:00:00,1,16.6,3.4,30,61,0.3,0,0,4.4,276.15,1013,100,274.82,277.59,90,3,230,37.62,55.75,860
3502,Stockholm,2019-12-10 13:00:00,0,16.4,0,9,0,0,2.5,0,0,268.89,1015,92,266.15,271.48,15,1,0,18.07,59.33,19
3503,Paris,2019-12-10 13:00:00,0.1,34.6,11.5,28,71,0.4,0.7,1022.5,7.2,280.33,1023,70,279.82,281.15,88,7.2,170,2.35,48.86,142
3504,Beijing,2019-12-10 23:00:00,2.8,12.4,13.9,5,25,0.6,1.5,0,0,272.96,1022,58,269.15,275.37,0,3.88,301,116.39,39.91,
3505,Budapest,2019-12-10 15:00:00,6.3,11.6,11.2,31,94,4.5,4.6,1019.5,7.4,278.49,1020,60,278.15,278.71,96,5.7,330,19.04,47.5,176
3506,Barcelona,2019-12-10 12:00:00,0.1,31.1,7.8,17,0,0.6,0.3,1022.7,14.4,286.04,1022,54,282.04,287.59,32,2.41,309,2.18,41.38,
3507,Tokyo,2019-12-10 23:00:00,8.9,39.9,3.2,30,1,1.5,0.3,1018.8,12.2,283.84,1019,81,282.04,285.37,75,2.6,310,139.76,35.68,
3508,Dortmund,2019-12-10 15:00:00,0,18.8,24,18,0,2.6,2.4,0,5.6,277.72,1020,80,275.37,279.26,15,5.7,190,7.47,51.51,32
3509,Moscow,2019-12-10 18:00:00,1,18,2.2,26,70,0.4,0,998.6,4.4,275.78,1013,100,274.82,276.15,90,3,220,37.62,55.75,847
3510,Stockholm,2019-12-10 15:00:00,0,26.1,0,9,0,0,0.1,1018.4,-7.5,267.74,1016,100,264.15,270.93,15,1,0,18.07,59.33,27
3511,Paris,2019-12-10 15:00:00,0.1,35.4,12.8,24,57,0.4,0.5,1020.9,7.1,279.55,1021,70,278.71,280.37,90,6.7,180,2.35,48.86,156
3512,Beijing,2019-12-11 00:00:00,2.8,26.6,1.3,5,25,0.6,1.5,0,0,272.56,1022,62,268.15,275.37,0,1,350,116.39,39.91,
3513,Budapest,2019-12-10 16:00:00,6.1,12,13,30,94,4.5,2.2,1020.2,5.8,277.92,1020,56,277.59,278.15,81,6.2,340,19.04,47.5,175
3514,Barcelona,2019-12-10 14:00:00,0.1,25.2,6.5,17,0,0.6,0.3,1022.8,13.7,285.67,1021,58,282.59,288.15,81,3.1,340,2.18,41.38,
3515,Tokyo,2019-12-11 01:00:00,8.9,40.8,3.2,25,1,1.5,0.1,1017.9,11.1,283.61,1018,82,280.93,286.15,75,3.1,10,139.76,35.68,
3516,Dortmund,2019-12-10 15:00:00,0,20.6,24,18,0,2.6,0,0,4.7,277.72,1020,80,275.37,279.26,15,5.7,190,7.47,51.51,32
3517,Moscow,2019-12-10 18:00:00,1,18,2.2,26,70,0.4,0,998.6,4.4,275.78,1013,100,274.82,276.15,90,3,220,37.62,55.75,847
3518,Stockholm,2019-12-10 16:00:00,0,44.1,0,8,0,0,0.1,1018.5,-7.6,267.71,1016,92,264.82,270.93,57,1.5,200,18.07,59.33,19
3519,Paris,2019-12-10 15:00:00,0.1,35.4,12.8,24,57,0.4,0.5,1020.9,7.1,279.55,1021,70,278.71,280.37,90,6.7,180,2.35,48.86,156
3520,Beijing,2019-12-11 01:00:00,2.8,25.6,1.3,5,53,1.6,0,0,0,271.96,1022,67,267.15,274.82,0,1,0,116.39,39.91,
3521,Budapest,2019-12-10 17:00:00,6.2,13.7,11.6,26,94,4.5,4.3,1020.9,5.5,277.28,1021,55,277.04,277.59,81,5.7,330,19.04,47.5,170
3522,Barcelona,2019-12-10 14:00:00,0.1,23.4,6.5,17,0,0.6,0.3,0,13.3,285.67,1021,58,282.59,288.15,81,3.1,340,2.18,41.38,
3523,Tokyo,2019-12-11 02:00:00,7.8,33.4,1.6,20,1,1.5,0.1,1017.4,10.5,283.67,1019,76,280.93,286.15,75,5.1,350,139.76,35.68,
3524,Dortmund,2019-12-10 17:00:00,0,18.8,24,19,0,2.6,4.2,0,4.4,277.78,1018,69,276.48,278.71,23,6.2,180,7.47,51.51,26
3525,Moscow,2019-12-10 19:00:00,1,16.6,2.1,28,72,0.4,0,998.3,4.4,276.15,1014,100,274.82,277.59,90,3,230,37.62,55.75,847
3526,Stockholm,2019-12-10 16:00:00,0,44.1,0,11,0,0,0.1,1018.3,-7.2,267.71,1016,92,264.82,270.93,57,1.5,200,18.07,59.33,19
3527,Paris,2019-12-10 17:00:00,0.1,34.5,9.1,19,61,0.4,1.5,1018.7,6.6,279.55,1019,70,278.71,280.37,93,6.7,180,2.35,48.86,147
3528,Beijing,2019-12-11 02:00:00,2.8,25.6,1.3,5,42,1.6,0.5,0,0,271.95,1021,79,267.15,274.82,0,2,0,116.39,39.91,
3529,Budapest,2019-12-10 18:00:00,5.8,11.9,15.8,26,94,4.2,2.7,1021.8,5.2,276.87,1021,55,276.15,277.04,81,6.2,330,19.04,47.5,170
3530,Barcelona,2019-12-10 18:00:00,0.1,33.9,1.3,17,0,0.6,0.3,1023.2,12.5,281.7,1023,71,277.04,284.26,58,3.6,320,2.18,41.38,
3531,Tokyo,2019-12-11 03:00:00,8.9,35.2,0.8,24,1,1.5,0.1,1016.8,10.5,283.15,1018,81,280.93,285.37,75,3.1,30,139.76,35.68,
3532,Dortmund,2019-12-10 18:00:00,0,14.7,24,19,0,2.6,2.4,0,4.4,277.71,1017,69,276.48,278.15,23,7.2,170,7.47,51.51,24
3533,Moscow,2019-12-10 21:00:00,1,15.7,2.2,27,50,0.8,0,998.6,4.4,275.83,1014,100,274.82,277.04,90,3,220,37.62,55.75,842
3534,Stockholm,2019-12-10 17:00:00,0,29.3,0,10,0,0,0.1,1018.3,-7.2,267.45,1016,100,265.37,268.71,57,2.1,180,18.07,59.33,16
3535,Paris,2019-12-10 17:00:00,0.1,34.5,9.1,19,61,0.4,1.5,1018.7,6.6,279.55,1019,70,278.71,280.37,93,6.7,180,2.35,48.86,147
3536,Beijing,2019-12-11 03:00:00,4.6,23.8,2.5,5,50,1.6,1.5,0,0,272.64,1021,67,268.15,275.93,0,2,330,116.39,39.91,
3537,Budapest,2019-12-10 19:00:00,5.7,11.6,17.4,26,94,4.3,2.5,1022.2,4.4,276.69,1021,51,276.48,277.15,75,6.2,340,19.04,47.5,170
3538,Barcelona,2019-12-10 19:00:00,0.1,34.8,0.5,18,0,0.6,0.3,1023.4,12.3,280.95,1023,76,275.93,284.26,22,4.1,300,2.18,41.38,
3539,Tokyo,2019-12-11 04:00:00,7.8,32.5,0.8,23,1,1.5,0.3,1017.2,10.5,282.32,1018,81,278.15,285.15,75,4.6,10,139.76,35.68,
3540,Dortmund,2019-12-10 19:00:00,0,14.7,24,18,0,2.6,6.4,0,4.4,277.67,1016,69,276.48,278.71,100,8.2,170,7.47,51.51,22
3541,Moscow,2019-12-10 22:00:00,1,15.5,2.1,26,53,0.3,0,998.6,4.1,275.96,1014,100,274.82,277.04,90,4,230,37.62,55.75,835
3542,Stockholm,2019-12-10 19:00:00,0,33.1,0,10,0,0,0.1,1017.4,-5.8,270.49,1014,86,269.15,273.71,100,3.1,160,18.07,59.33,16
3543,Paris,2019-12-10 19:00:00,0.1,34.1,10.2,37,44,0.4,1.6,1017.5,6.6,279.43,1018,81,278.71,280.37,90,5.7,170,2.35,48.86,132
3544,Beijing,2019-12-11 04:00:00,3.7,27,0.5,11,46,1.6,0.5,0,0,272.71,1021,67,268.15,276.48,0,5,350,116.39,39.91,
3545,Budapest,2019-12-10 19:00:00,5.6,8.8,19.1,26,94,4.1,1.5,1022.5,3.8,276.69,1021,51,276.48,277.15,75,6.2,340,19.04,47.5,170
3546,Barcelona,2019-12-10 20:00:00,0.1,34.3,0.9,18,0,0.6,0.3,1023.3,11.6,281.09,1023,70,275.93,284.82,22,3.1,320,2.18,41.38,
3547,Tokyo,2019-12-11 05:00:00,6.7,29.7,1.6,20,1,1.5,0.3,1017.1,0,282.57,1019,81,279.82,284.82,20,3.1,310,139.76,35.68,
3548,Dortmund,2019-12-10 20:00:00,0,12.4,24,19,0,2.6,0,0,4.4,277.95,1015,64,277.04,278.71,20,8.2,190,7.47,51.51,22
3549,Moscow,2019-12-10 22:00:00,1,15.5,2.1,26,53,0.3,0,998.6,4.1,275.96,1014,100,274.82,277.04,90,4,230,37.62,55.75,835
3550,Stockholm,2019-12-10 20:00:00,0,44.7,0,16,0,0,0.5,1016.8,-3.8,270.92,1013,92,269.15,273.71,100,3.1,150,18.07,59.33,16
3551,Paris,2019-12-10 19:00:00,0.1,34.1,10.2,37,44,0.4,1.6,1017.5,6.6,279.43,1018,81,278.71,280.37,90,5.7,170,2.35,48.86,132
3552,Beijing,2019-12-11 05:00:00,4.6,27,3.3,11,34,1.1,1.5,0,0,275.67,1023,34,273.15,279.26,0,4,290,116.39,39.91,
3553,Budapest,2019-12-10 21:00:00,5.6,9.5,16.9,26,94,4,2.6,1022.5,3.3,275.86,1022,59,275.37,276.48,90,4.6,350,19.04,47.5,170
3554,Barcelona,2019-12-10 21:00:00,0.1,33.9,0.5,19,0,0.6,0.3,1023.2,11.6,280.53,1022,76,274.82,284.82,22,3.1,310,2.18,41.38,
3555,Tokyo,2019-12-11 06:00:00,5.6,30.6,1.6,16,1,1.5,0.3,1017.2,8.8,283.3,1019,81,280.93,285.37,75,4.1,320,139.76,35.68,
3556,Dortmund,2019-12-10 21:00:00,0,12.4,24,18,0,2.6,0,0,4.4,278.43,1014,60,277.04,279.82,100,9.8,180,7.47,51.51,22
3557,Moscow,2019-12-10 23:00:00,1,15.9,2.1,29,53,0.4,0,998.8,3.8,275.84,1014,100,274.82,277.04,90,4,250,37.62,55.75,825
3558,Stockholm,2019-12-10 20:00:00,0,44.7,0,16,0,0,0,1013.1,0,270.92,1013,92,269.15,273.71,100,3.1,150,18.07,59.33,16
3559,Paris,2019-12-10 21:00:00,0.1,30.3,13,19,68,0.4,3.6,1015.5,0,280.04,1016,75,278.71,281.48,90,6.7,190,2.35,48.86,128
3560,Beijing,2019-12-11 06:00:00,2.8,15.1,10.6,8,25,1.1,2.5,0,0,274.27,1024,29,273.15,275.37,0,6,330,116.39,39.91,
3561,Budapest,2019-12-10 23:00:00,5.6,8.4,16.2,16,94,4,5.3,1022.9,3.1,275.29,1022,59,274.26,276.15,90,1,0,19.04,47.5,172
3562,Barcelona,2019-12-10 22:00:00,0.1,36.6,0.9,19,0,0.6,0.3,1023.1,11.6,280.12,1022,75,274.82,284.26,41,3.6,330,2.18,41.38,
3563,Tokyo,2019-12-11 07:00:00,7.8,30.6,0.8,20,1,1.5,1.5,1021.2,10.5,285.14,1019,76,283.15,287.04,75,2.6,310,139.76,35.68,
3564,Dortmund,2019-12-10 22:00:00,0,6.4,24,17,0,2.6,10.8,1014.4,4.4,278.89,1013,52,277.04,280.37,100,10.8,180,7.47,51.51,22
3565,Moscow,2019-12-11 01:00:00,1,13.8,2.9,30,76,0.2,0,0,3.8,275.83,1014,100,274.82,277.04,90,3,240,37.62,55.75,826
3566,Stockholm,2019-12-10 22:00:00,0,44.1,0,14,0,0,9.5,1010.4,-2.5,273.83,1012,57,271.15,276.48,100,4.1,150,18.07,59.33,16
3567,Paris,2019-12-10 21:00:00,0.1,30.3,13,19,68,0.4,3.6,1015.5,0,280.04,1016,75,278.71,281.48,90,6.7,190,2.35,48.86,128
3568,Beijing,2019-12-11 07:00:00,2.8,8.7,16.7,11,21,0.6,3.6,0,0,275.26,1026,21,274.26,276.15,0,9,330,116.39,39.91,
3569,Budapest,2019-12-10 23:00:00,5.6,8.4,16.2,16,94,4,5.3,1022.9,3.1,275.29,1022,59,274.26,276.15,90,1,0,19.04,47.5,172
3570,Barcelona,2019-12-10 23:00:00,0.1,27,2.5,20,0,0.6,3.3,1018.1,7.7,279.99,1022,75,274.82,283.71,41,5.7,320,2.18,41.38,
3571,Tokyo,2019-12-11 08:00:00,7.8,28.8,1.6,17,1,1.5,0,1021.3,10.5,286.6,1018,76,284.82,288.15,75,2.1,340,139.76,35.68,
3572,Dortmund,2019-12-10 23:00:00,0,6,24,17,0,2.6,10.3,1013.3,5.3,279.08,1012,56,277.04,279.82,100,9.8,180,7.47,51.51,22
3573,Moscow,2019-12-11 01:00:00,1,13.8,2.9,30,76,0.2,0,0,3.8,275.83,1014,100,274.82,277.04,90,3,240,37.62,55.75,826
3574,Stockholm,2019-12-10 23:00:00,0,44.9,0,13,0,0,14.3,1006.4,0.3,273.86,1010,86,273.15,275.93,100,4.6,150,18.07,59.33,16
3575,Paris,2019-12-10 23:00:00,0.1,25.9,16.6,17,52,0.4,1.4,1015.6,6.1,279.97,1014,81,278.15,281.48,75,6.2,180,2.35,48.86,130
3576,Beijing,2019-12-11 08:00:00,1.9,5.5,19.9,40,17,1.6,3.6,0,0,277.17,1028,17,275.37,279.82,0,13,330,116.39,39.91,
3577,Budapest,2019-12-11 00:00:00,5.9,14.1,11.6,17,94,4,1.3,1022.8,2.7,275.44,1022,69,274.82,276.48,90,1.5,310,19.04,47.5,172
3578,Barcelona,2019-12-11 00:00:00,0.1,21.1,7,20,0,0.6,0.3,1022.7,10.5,279.81,1022,81,274.82,283.15,47,5.1,330,2.18,41.38,
3579,Tokyo,2019-12-11 09:00:00,7.8,29.7,1.6,18,1,1.5,2.5,1020.9,10.5,287.99,1017,71,285.93,290.93,75,3.6,300,139.76,35.68,
3580,Dortmund,2019-12-11 00:00:00,0,6,24,16,0,2.6,8.6,1012.4,6.3,278.99,1012,56,277.04,279.82,100,9.3,190,7.47,51.51,22
3581,Moscow,2019-12-11 03:00:00,1,13,3.7,27,70,0.2,5.5,999.2,3.8,275.82,1015,100,274.82,277.04,90,3,270,37.62,55.75,827
3582,Stockholm,2019-12-11 00:00:00,0,18.4,0,13,0,0,3.5,1013.4,-0.3,274.64,1009,80,273.15,277.04,100,4.6,160,18.07,59.33,16
3583,Paris,2019-12-11 00:00:00,0.1,22.3,16.6,23,45,0.4,3.8,1013.2,7.2,280.06,1013,87,278.71,281.48,90,6.2,180,2.35,48.86,133
3584,Beijing,2019-12-11 09:00:00,1.9,4.6,22.8,45,42,0.6,8.7,0,0,276.76,1028,16,275.37,278.71,0,12,320,116.39,39.91,
3585,Budapest,2019-12-11 01:00:00,5.8,12.7,11.7,20,94,4,1.5,1022.2,2.2,275.55,1021,74,274.82,276.48,90,2.1,310,19.04,47.5,172
3586,Barcelona,2019-12-11 01:00:00,0.1,15.6,9.8,20,0,0.6,0.3,1022.3,10.1,279.65,1021,81,274.26,284.26,100,5.7,320,2.18,41.38,
3587,Tokyo,2019-12-11 10:00:00,7.8,29.7,2.4,19,1,1.5,0,1017.4,12.2,288.52,1016,67,287.04,290.37,75,1.5,10,139.76,35.68,
3588,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
3589,Moscow,2019-12-11 04:00:00,1,12.8,4.1,26,63,0.2,0,999.8,3.8,275.96,1016,100,274.82,277.04,90,3,270,37.62,55.75,828
3590,Stockholm,2019-12-11 00:00:00,0,18.4,0,13,0,0,4.8,0,0,274.64,1009,80,273.15,277.04,100,4.6,160,18.07,59.33,16
3591,Paris,2019-12-11 00:00:00,0.1,22.3,16.6,23,45,0.4,3.8,1013.2,7.2,280.06,1013,87,278.71,281.48,90,6.2,180,2.35,48.86,133
3592,Beijing,2019-12-11 10:00:00,1.9,4.6,23.2,23,34,1.1,12.8,0,0,277.08,1028,16,275.37,278.71,0,11,330,116.39,39.91,
3593,Budapest,2019-12-11 02:00:00,6.1,12.8,11.1,20,94,3.9,0.6,1022.5,3.3,274.89,1021,69,274.26,275.93,90,1.5,330,19.04,47.5,172
3594,Barcelona,2019-12-11 02:00:00,0.1,11.5,11.8,20,0,0.6,0.3,1021.9,0,279.56,1021,87,273.71,284.26,100,5.1,330,2.18,41.38,
3595,Tokyo,2019-12-11 11:00:00,6.7,29.7,4,22,1,1.5,0,1015.9,13.8,288.97,1015,72,287.04,290.93,75,2.1,20,139.76,35.68,
3596,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
3597,Moscow,2019-12-11 05:00:00,1,11,4.1,29,63,0.5,4.2,999.9,3.8,275.9,1016,100,274.82,277.59,90,2,250,37.62,55.75,833
3598,Stockholm,2019-12-11 00:00:00,0,18.4,0,13,0,0,5.1,0,0,274.64,1009,80,273.15,277.04,100,4.6,160,18.07,59.33,16
3599,Paris,2019-12-11 04:00:00,0.1,4.9,20.5,11,45,0.4,4.7,1011.2,7.2,279.47,1011,93,278.71,280.37,100,2.6,190,2.35,48.86,148
3600,Beijing,2019-12-11 11:00:00,2.8,4.6,23.2,20,17,1.1,11.8,0,0,277.21,1028,13,275.37,279.82,0,13,320,116.39,39.91,
3601,Budapest,2019-12-11 03:00:00,5.9,13,10.7,23,94,3.8,0.3,1022.3,3.3,274.23,1021,74,273.71,274.82,75,1,340,19.04,47.5,172
3602,Barcelona,2019-12-11 03:00:00,0.1,16,7.4,20,0,0.6,0.3,0,10.8,279.39,1020,81,273.71,283.71,20,6.7,320,2.18,41.38,
3603,Tokyo,2019-12-11 12:00:00,6.7,34.3,7.3,22,1,1.5,0,1014.6,14.4,288.92,1014,72,287.15,289.82,75,2.1,30,139.76,35.68,
3604,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
3605,Moscow,2019-12-11 05:00:00,1,11,4.1,29,63,0.5,4.2,999.9,3.8,275.9,1016,100,274.82,277.59,90,2,250,37.62,55.75,833
3606,Stockholm,2019-12-11 00:00:00,0,18.4,0,13,0,0,5.1,0,0,274.64,1009,80,273.15,277.04,100,4.6,160,18.07,59.33,16
3607,Paris,2019-12-11 03:00:00,0.1,18.5,20.5,12,46,0.4,4.7,1011.2,7.2,279.53,1012,93,278.71,280.37,90,4.6,200,2.35,48.86,130
3608,Beijing,2019-12-11 12:00:00,2.8,4.6,22.4,18,21,1.1,10.8,0,0,276.5,1028,12,275.37,277.15,0,11,320,116.39,39.91,
3609,Budapest,2019-12-11 04:00:00,6.1,17.4,7.7,21,94,3.8,0.3,1022.1,3.3,273.52,1021,92,272.15,275.37,20,1,310,19.04,47.5,173
3610,Barcelona,2019-12-11 04:00:00,0.1,14.7,7.8,20,0,0.6,0.3,1020.5,11.1,279.41,1019,81,273.71,284.26,20,5.1,320,2.18,41.38,
3611,Tokyo,2019-12-11 13:00:00,6.7,37.1,6.4,30,1,1.5,0,1013.6,16.1,288.54,1013,72,287.04,289.82,66,2.1,10,139.76,35.68,
3612,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
3613,Moscow,2019-12-11 06:00:00,1,10.6,5.6,30,70,0.9,0,1000.7,3.8,276.1,1017,100,274.82,278.15,90,2,220,37.62,55.75,836
3614,Stockholm,2019-12-11 04:00:00,0,13.5,0,12,0,0,6.1,0,0,276.16,1004,86,274.82,278.15,75,8.7,170,18.07,59.33,18
3615,Paris,2019-12-11 03:00:00,0.1,18.5,20.5,12,46,0.4,4.7,1011.2,7.2,279.53,1012,93,278.71,280.37,90,4.6,200,2.35,48.86,130
3616,Beijing,2019-12-11 13:00:00,2.8,4.2,22,14,25,1.6,12.8,0,0,275.86,1028,13,275.37,276.48,0,8,320,116.39,39.91,
3617,Budapest,2019-12-11 05:00:00,6.4,21.2,4.4,13,94,4,2.1,1021.8,3.2,272.93,1021,69,271.48,274.26,20,2.6,330,19.04,47.5,178
3618,Barcelona,2019-12-11 05:00:00,0.1,21.5,2.1,21,0,0.6,0.3,1019.7,11.6,279.28,1019,81,273.71,284.82,20,5.7,320,2.18,41.38,
3619,Tokyo,2019-12-11 14:00:00,8.9,42.6,6.4,34,1,1.5,0.5,1012.7,0,288,1013,72,286.15,289.26,66,2.1,360,139.76,35.68,
3620,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
3621,Moscow,2019-12-11 08:00:00,1,15.1,2.8,24,65,1,0,1001.6,0,276.02,1018,100,275.15,277.04,90,1,230,37.62,55.75,832
3622,Stockholm,2019-12-11 05:00:00,0,18.4,0,8,0,0,8.4,0,3.5,276.16,1003,86,275.15,278.15,75,8.7,170,18.07,59.33,17
3623,Paris,2019-12-11 03:00:00,0.1,18.5,20.5,12,46,0.4,4.7,1011.2,7.2,279.53,1012,93,278.71,280.37,90,4.6,200,2.35,48.86,130
3624,Beijing,2019-12-11 14:00:00,3.7,4.2,23.6,16,25,1.6,9.7,0,0,276.03,1028,13,275.37,276.48,0,8,320,116.39,39.91,
3625,Budapest,2019-12-11 07:00:00,8.7,30.2,0.6,17,94,4.7,2.1,1021.8,1.1,274.65,1020,69,273.71,275.37,20,1,0,19.04,47.5,176
3626,Barcelona,2019-12-11 06:00:00,0.1,11.9,10.6,21,0,0.6,0.3,1019.3,11.1,279.49,1019,81,273.71,284.82,20,5.7,330,2.18,41.38,
3627,Tokyo,2019-12-11 15:00:00,7.8,44.5,6.4,35,1,1.5,0,1012.1,15.5,287.63,1013,77,286.15,288.71,75,3.6,20,139.76,35.68,
3628,Dortmund,2019-12-11 01:00:00,0,6,24,15,0,2.6,9.6,1011.5,6.6,278.73,1011,65,276.48,279.82,100,8.2,180,7.47,51.51,23
